"baseline_design","n_processes","mean_length","beta_true","origin_stage","mean_eta_hat","eta_true","bias_eta","rmse_eta","coverage_eta"
"common",300,20,0,"Implementation",1.18517190775705,1.17991491149056,0.00525699626648424,0.0446217892979804,0.956666666666667
"common",300,20,0,"Pre-negotiation",1.18143094043403,1.17991491149056,0.00151602894347191,0.0397123781161172,0.956666666666667
"common",300,20,0,"Renegotiation/Other",1.19310607790926,1.17991491149056,0.0131911664186962,0.106636772934913,0.936666666666667
"common",300,20,0,"Substantive Comprehensive",1.18113651391658,1.17991491149056,0.00122160242602316,0.0704377346750875,0.966666666666667
"common",300,20,0,"Substantive Partial",1.18576792905847,1.17991491149056,0.00585301756790941,0.0415900434392777,0.953333333333333
"common",300,20,0.25,"Ceasefire",1.18158213166347,1.17991491149056,0.00166722017290381,0.045842362844729,0.936666666666667
"common",300,20,0.25,"Implementation",1.18142041610926,1.17991491149056,0.00150550461869887,0.0435079357717415,0.966666666666667
"common",300,20,0.25,"Pre-negotiation",1.1817852769349,1.17991491149056,0.00187036544434095,0.0418501482816836,0.956666666666667
"common",300,20,0.25,"Renegotiation/Other",1.19362227507423,1.17991491149056,0.0137073635836718,0.116109259273643,0.93
"common",300,20,0.25,"Substantive Comprehensive",1.18775931066682,1.17991491149056,0.0078443991762559,0.0742111504894061,0.936666666666667
"common",300,20,0.25,"Substantive Partial",1.17963198480563,1.17991491149056,-0.000282926684926683,0.0417520154891645,0.94
"common",300,20,0.52,"Ceasefire",1.17762287342086,1.17991491149056,-0.00229203806969795,0.0446687603256646,0.956666666666667
"common",300,20,0.52,"Implementation",1.17810235902585,1.17991491149056,-0.00181255246471151,0.0474752084496052,0.946666666666667
"common",300,20,0.52,"Pre-negotiation",1.17929246560494,1.17991491149056,-0.000622445885623586,0.0427002406882233,0.956666666666667
"common",300,20,0.52,"Renegotiation/Other",1.18137510908491,1.17991491149056,0.00146019759435037,0.101305429136137,0.95
"common",300,20,0.52,"Substantive Comprehensive",1.18141187980706,1.17991491149056,0.00149696831649979,0.0723391137567502,0.963333333333333
"common",300,20,0.52,"Substantive Partial",1.18399254864168,1.17991491149056,0.00407763715111953,0.0438645101030039,0.946666666666667
"common",300,20,0.8,"Ceasefire",1.18195668192387,1.17991491149056,0.00204177043330745,0.0485686369896122,0.95
"common",300,20,0.8,"Implementation",1.17991111335726,1.17991491149056,-3.79813330413443e-06,0.0492280383214015,0.963333333333333
"common",300,20,0.8,"Pre-negotiation",1.18119536538945,1.17991491149056,0.00128045389888794,0.0428692815932829,0.96
"common",300,20,0.8,"Renegotiation/Other",1.1824331683334,1.17991491149056,0.00251825684283689,0.112262510533224,0.946666666666667
"common",300,20,0.8,"Substantive Comprehensive",1.18369206789136,1.17991491149056,0.00377715640080113,0.0787419000454576,0.946666666666667
"common",300,20,0.8,"Substantive Partial",1.18218237678578,1.17991491149056,0.00226746529521806,0.047585014683019,0.943333333333333
"common",500,8,0,"Ceasefire",1.1844170154092,1.17991491149056,0.00450210391863806,0.0544990889029213,0.93
"common",500,8,0,"Implementation",1.18765450143199,1.17991491149056,0.0077395899414237,0.0558766337831261,0.96
"common",500,8,0,"Pre-negotiation",1.18831405551698,1.17991491149056,0.0083991440264158,0.0467535703697921,0.953333333333333
"common",500,8,0,"Renegotiation/Other",1.20292409125679,1.17991491149056,0.0230091797662314,0.130376857868917,0.963333333333333
"common",500,8,0,"Substantive Comprehensive",1.18737532219034,1.17991491149056,0.00746041069977583,0.0913528823253566,0.933333333333333
"common",500,8,0,"Substantive Partial",1.18534947176297,1.17991491149056,0.00543456027240352,0.0481887616891496,0.96
"common",500,8,0.25,"Ceasefire",1.18084721219676,1.17991491149056,0.00093230070619842,0.0519951466731572,0.98
"common",500,8,0.25,"Implementation",1.1803818274325,1.17991491149056,0.000466915941934273,0.0596232106329274,0.946666666666667
"common",500,8,0.25,"Pre-negotiation",1.18458934835145,1.17991491149056,0.00467443686088614,0.0513191815973511,0.94
"common",500,8,0.25,"Renegotiation/Other",1.19714465349319,1.17991491149056,0.0172297420026322,0.139285442717816,0.936666666666667
"common",500,8,0.25,"Substantive Comprehensive",1.18769897198455,1.17991491149056,0.00778406049398356,0.0919892636360443,0.95
"common",500,8,0.25,"Substantive Partial",1.18150822809739,1.17991491149056,0.00159331660683271,0.0535316811512342,0.926666666666667
"common",500,8,0.52,"Ceasefire",1.18034952975933,1.17991491149056,0.000434618268773068,0.0578427664516273,0.936666666666667
"common",500,8,0.52,"Implementation",1.17757834967347,1.17991491149056,-0.00233656181709228,0.0659910037948133,0.926666666666667
"common",500,8,0.52,"Pre-negotiation",1.17725693312265,1.17991491149056,-0.00265797836791022,0.0517777892962626,0.936666666666667
"common",500,8,0.52,"Renegotiation/Other",1.19004100813287,1.17991491149056,0.0101260966423083,0.13936754413529,0.933333333333333
"common",500,8,0.52,"Substantive Comprehensive",1.18909192819041,1.17991491149056,0.00917701669984621,0.0929151882045258,0.946666666666667
"common",500,8,0.52,"Substantive Partial",1.17504322199974,1.17991491149056,-0.00487168949081757,0.0538146209415988,0.946666666666667
"common",500,8,0.8,"Ceasefire",1.18056191528716,1.17991491149056,0.000647003796599005,0.0572118445480537,0.95
"common",500,8,0.8,"Implementation",1.18274560636685,1.17991491149056,0.0028306948762923,0.0602580140362961,0.943333333333333
"common",500,8,0.8,"Pre-negotiation",1.17746741194882,1.17991491149056,-0.00244749954174249,0.051460416074159,0.96
"common",500,8,0.8,"Renegotiation/Other",1.19809044673767,1.17991491149056,0.0181755352471063,0.148400219473853,0.946666666666667
"common",500,8,0.8,"Substantive Comprehensive",1.18524697427326,1.17991491149056,0.00533206278270197,0.0932503137672715,0.963333333333333
"common",500,8,0.8,"Substantive Partial",1.18411188411322,1.17991491149056,0.00419697262266196,0.0523678922016725,0.956666666666667
"common",500,12,0,"Ceasefire",1.183154038808,1.17991491149056,0.0032391273174403,0.042925544012413,0.956666666666667
"common",500,12,0,"Implementation",1.18687011351541,1.17991491149056,0.0069552020248499,0.0416119395024762,0.976666666666667
"common",500,12,0,"Pre-negotiation",1.18609146404498,1.17991491149056,0.00617655255441982,0.041557319150486,0.946666666666667
"common",500,12,0,"Renegotiation/Other",1.1895281321597,1.17991491149056,0.009613220669136,0.103794550643336,0.94
"common",500,12,0,"Substantive Comprehensive",1.18779373162295,1.17991491149056,0.00787882013238717,0.0754422500585651,0.933333333333333
"common",500,12,0,"Substantive Partial",1.18497583784581,1.17991491149056,0.00506092635524455,0.0397387530557681,0.956666666666667
"common",500,12,0.25,"Ceasefire",1.17756460115233,1.17991491149056,-0.00235031033823636,0.0445264199459503,0.946666666666667
"common",500,12,0.25,"Implementation",1.18263184821625,1.17991491149056,0.00271693672568462,0.0474793220470385,0.95
"common",500,12,0.25,"Pre-negotiation",1.1817994679762,1.17991491149056,0.00188455648564186,0.0377156614426397,0.956666666666667
"common",500,12,0.25,"Renegotiation/Other",1.18141560576516,1.17991491149056,0.00150069427459923,0.0989139705999425,0.956666666666667
"common",500,12,0.25,"Substantive Comprehensive",1.1910691244922,1.17991491149056,0.0111542130016431,0.0742047347804454,0.946666666666667
"common",500,12,0.25,"Substantive Partial",1.17925003653407,1.17991491149056,-0.000664874956488997,0.0400705926354411,0.973333333333333
"common",500,12,0.52,"Ceasefire",1.17903560614888,1.17991491149056,-0.000879305341683733,0.045699285002808,0.953333333333333
"common",500,12,0.52,"Implementation",1.1812272366606,1.17991491149056,0.00131232517003656,0.0485901093737527,0.95
"common",500,12,0.52,"Pre-negotiation",1.18345003605765,1.17991491149056,0.00353512456708965,0.0417030602650534,0.936666666666667
"common",500,12,0.52,"Renegotiation/Other",1.17974918547184,1.17991491149056,-0.000165726018720366,0.107064653138935,0.953333333333333
"common",500,12,0.52,"Substantive Comprehensive",1.18454551394826,1.17991491149056,0.0046306024576959,0.0773329138337095,0.943333333333333
"common",500,12,0.52,"Substantive Partial",1.18182880893616,1.17991491149056,0.00191389744559754,0.0388759066615354,0.966666666666667
"common",500,12,0.8,"Ceasefire",1.18303991917283,1.17991491149056,0.00312500768227259,0.0480958103127585,0.946666666666667
"common",500,12,0.8,"Implementation",1.18138719209914,1.17991491149056,0.00147228060857464,0.0494870469982989,0.956666666666667
"common",500,12,0.8,"Pre-negotiation",1.1801669686939,1.17991491149056,0.000252057203339992,0.0428507505868733,0.943333333333333
"common",500,12,0.8,"Renegotiation/Other",1.19343695760191,1.17991491149056,0.0135220461113497,0.112819699429472,0.956666666666667
"common",500,12,0.8,"Substantive Comprehensive",1.18798619419681,1.17991491149056,0.00807128270624559,0.0805388774788467,0.943333333333333
"common",500,12,0.8,"Substantive Partial",1.177741545122,1.17991491149056,-0.00217336636856139,0.0485707531769773,0.926666666666667
"common",500,20,0,"Ceasefire",1.18589155390753,1.17991491149056,0.00597664241697294,0.0336361973647013,0.95
"common",500,20,0,"Implementation",1.18621810989631,1.17991491149056,0.00630319840575197,0.0357028322418154,0.953333333333333
"common",500,20,0,"Pre-negotiation",1.18460643616818,1.17991491149056,0.00469152467762129,0.030401878874652,0.946666666666667
"common",500,20,0,"Renegotiation/Other",1.18497273624381,1.17991491149056,0.00505782475324982,0.0790405303027322,0.95
"common",500,20,0,"Substantive Comprehensive",1.18356935842134,1.17991491149056,0.00365444693077748,0.0558058242366481,0.95
"common",500,20,0,"Substantive Partial",1.18312577149913,1.17991491149056,0.00321086000857133,0.0301027266902593,0.95
"common",500,20,0.25,"Ceasefire",1.17891507927124,1.17991491149056,-0.000999832219317776,0.0349951927228346,0.94
"common",500,20,0.25,"Implementation",1.18095776614502,1.17991491149056,0.00104285465445874,0.0345821518919288,0.946666666666667
"common",500,20,0.25,"Pre-negotiation",1.18154040425563,1.17991491149056,0.00162549276506797,0.032786879904897,0.926666666666667
"common",500,20,0.25,"Renegotiation/Other",1.17770296619728,1.17991491149056,-0.002211945293281,0.0720876234992252,0.966666666666667
"common",500,20,0.25,"Substantive Comprehensive",1.18532414351512,1.17991491149056,0.0054092320245587,0.057371138962837,0.93
"common",500,20,0.25,"Substantive Partial",1.18179883201869,1.17991491149056,0.00188392052812536,0.0348161203073338,0.933333333333333
"common",500,20,0.52,"Ceasefire",1.18475124636438,1.17991491149056,0.00483633487381807,0.0370845925837689,0.946666666666667
"common",500,20,0.52,"Implementation",1.17887175150731,1.17991491149056,-0.00104315998325467,0.0365902881592254,0.943333333333333
"common",500,20,0.52,"Pre-negotiation",1.18099423613969,1.17991491149056,0.00107932464912653,0.0310575915926233,0.963333333333333
"common",500,20,0.52,"Renegotiation/Other",1.1932698303576,1.17991491149056,0.0133549188670397,0.0865311004419474,0.923333333333333
"common",500,20,0.52,"Substantive Comprehensive",1.18320978631588,1.17991491149056,0.0032948748253224,0.0600820994781663,0.943333333333333
"common",500,20,0.52,"Substantive Partial",1.18232859897533,1.17991491149056,0.00241368748477082,0.0334303816184794,0.95
"common",500,20,0.8,"Ceasefire",1.18043823507732,1.17991491149056,0.00052332358676077,0.0384252691134292,0.95
"common",500,20,0.8,"Implementation",1.1797883317874,1.17991491149056,-0.000126579703159287,0.0361992543908742,0.956666666666667
"common",500,20,0.8,"Pre-negotiation",1.17764222252002,1.17991491149056,-0.00227268897053789,0.0336150745182492,0.953333333333333
"common",500,20,0.8,"Renegotiation/Other",1.1807961628044,1.17991491149056,0.000881251313834162,0.0946667374636889,0.933333333333333
"common",500,20,0.8,"Substantive Comprehensive",1.18087276401143,1.17991491149056,0.00095785252087054,0.0648708888992039,0.933333333333333
"common",500,20,0.8,"Substantive Partial",1.18096779622034,1.17991491149056,0.00105288472977987,0.033481041409502,0.966666666666667
"unequal",100,8,0,"Ceasefire",0.90151101644493,0.878779998657556,0.0227310177873742,0.0907405025273955,0.95
"unequal",100,8,0,"Implementation",1.14423542245052,1.11457613965712,0.0296592827933928,0.127038852286256,0.953333333333333
"unequal",100,8,0,"Pre-negotiation",0.96663919156173,0.954553437609444,0.0120857539522863,0.0902995892642133,0.956666666666667
"unequal",100,8,0,"Renegotiation/Other",2.81283177139366,1.84176988980272,0.971061881590939,3.56557936686191,0.973333333333333
"unequal",100,8,0,"Substantive Comprehensive",1.84193615481797,1.78019864682698,0.0617375079909948,0.3623834654351,0.966666666666667
"unequal",100,8,0,"Substantive Partial",0.880141941094126,0.880258346236464,-0.000116405142338393,0.0847149172473033,0.953333333333333
"unequal",100,8,0.25,"Ceasefire",0.884221229526783,0.878779998657556,0.00544123086922654,0.0992038698863716,0.956666666666667
"unequal",100,8,0.25,"Implementation",1.10874125704688,1.11457613965712,-0.00583488261023892,0.126209871535357,0.953333333333333
"unequal",100,8,0.25,"Pre-negotiation",0.953406664182421,0.954553437609444,-0.00114677342702213,0.0911570461337752,0.97
"unequal",100,8,0.25,"Renegotiation/Other",2.55676772603687,1.84176988980272,0.714997836234158,3.09184906594506,0.993333333333333
"unequal",100,8,0.25,"Substantive Comprehensive",1.88022936137855,1.78019864682698,0.100030714551573,0.43551600290789,0.936666666666667
"unequal",100,8,0.25,"Substantive Partial",0.865304780147561,0.880258346236464,-0.0149535660889033,0.0832671186106908,0.96
"unequal",100,8,0.52,"Ceasefire",0.879107877894684,0.878779998657556,0.000327879237127664,0.103463066992031,0.943333333333333
"unequal",100,8,0.52,"Implementation",1.12105591294987,1.11457613965712,0.00647977329274197,0.140061276052,0.943333333333333
"unequal",100,8,0.52,"Pre-negotiation",0.950835607820769,0.954553437609444,-0.00371782978867457,0.0978984082249999,0.95
"unequal",100,8,0.52,"Renegotiation/Other",2.90284806171477,1.84176988980272,1.06107817191205,3.64436678846961,0.993333333333333
"unequal",100,8,0.52,"Substantive Comprehensive",1.92409859431559,1.78019864682698,0.143899947488608,0.964405904253273,0.943333333333333
"unequal",100,8,0.52,"Substantive Partial",0.880391767252198,0.880258346236464,0.00013342101573398,0.0946876942049069,0.946666666666667
"unequal",100,8,0.8,"Ceasefire",0.882326354340596,0.878779998657556,0.00354635568303992,0.11035743947315,0.95
"unequal",100,8,0.8,"Implementation",1.12500489581885,1.11457613965712,0.0104287561617226,0.14242461765244,0.963333333333333
"unequal",100,8,0.8,"Pre-negotiation",0.952472261738769,0.954553437609444,-0.00208117587067456,0.100052865092877,0.95
"unequal",100,8,0.8,"Renegotiation/Other",3.27771265870522,1.84176988980272,1.4359427689025,4.4506269704838,0.98
"unequal",100,8,0.8,"Substantive Comprehensive",1.91593188679486,1.78019864682698,0.135733239967877,0.98848751857025,0.933333333333333
"unequal",100,8,0.8,"Substantive Partial",0.894528449849183,0.880258346236464,0.0142701036127192,0.102097473663731,0.933333333333333
"unequal",100,12,0,"Ceasefire",0.895946668570427,0.878779998657556,0.0171666699128706,0.0814867026367425,0.943333333333333
"unequal",100,12,0,"Implementation",1.1293314678619,1.11457613965712,0.0147553282047789,0.104148826880046,0.96
"unequal",100,12,0,"Pre-negotiation",0.973841464228203,0.954553437609444,0.0192880266187597,0.0744268693907376,0.963333333333333
"unequal",100,12,0,"Renegotiation/Other",2.01817349841595,1.84176988980272,0.176403608613234,1.22250350149676,0.963333333333333
"unequal",100,12,0,"Substantive Comprehensive",1.86114086864092,1.78019864682698,0.0809422218139436,0.311199402236924,0.953333333333333
"unequal",100,12,0,"Substantive Partial",0.898799371183049,0.880258346236464,0.0185410249465846,0.069760432634677,0.966666666666667
"unequal",100,12,0.25,"Ceasefire",0.885784860940633,0.878779998657556,0.0070048622830772,0.0866757615614759,0.936666666666667
"unequal",100,12,0.25,"Implementation",1.12729139871562,1.11457613965712,0.0127152590584977,0.101735434033384,0.966666666666667
"unequal",100,12,0.25,"Pre-negotiation",0.960081824371993,0.954553437609444,0.00552838676254952,0.0824012278964691,0.946666666666667
"unequal",100,12,0.25,"Renegotiation/Other",2.12194591119609,1.84176988980272,0.280176021393379,1.69885130710136,0.973333333333333
"unequal",100,12,0.25,"Substantive Comprehensive",1.8096814210543,1.78019864682698,0.029482774227321,0.280486831664289,0.97
"unequal",100,12,0.25,"Substantive Partial",0.880997480249072,0.880258346236464,0.000739134012607467,0.0762853367572509,0.94
"unequal",100,12,0.52,"Ceasefire",0.881765434130921,0.878779998657556,0.00298543547336497,0.0810731796602116,0.973333333333333
"unequal",100,12,0.52,"Implementation",1.11824391198175,1.11457613965712,0.00366777232462958,0.102564136577139,0.966666666666667
"unequal",100,12,0.52,"Pre-negotiation",0.948793177375153,0.954553437609444,-0.00576026023429029,0.08093640276836,0.95
"unequal",100,12,0.52,"Renegotiation/Other",2.0774671234956,1.84176988980272,0.235697233692886,1.2924820562802,0.946666666666667
"unequal",100,12,0.52,"Substantive Comprehensive",1.83048770199992,1.78019864682698,0.0502890551729436,0.320195859415629,0.96
"unequal",100,12,0.52,"Substantive Partial",0.88412929633526,0.880258346236464,0.00387095009879554,0.0736825700994849,0.953333333333333
"unequal",100,12,0.8,"Ceasefire",0.879943368836308,0.878779998657556,0.00116337017875177,0.0863618670454773,0.963333333333333
"unequal",100,12,0.8,"Implementation",1.11320251543113,1.11457613965712,-0.00137362422598951,0.116933326107406,0.953333333333333
"unequal",100,12,0.8,"Pre-negotiation",0.961332909348948,0.954553437609444,0.00677947173950409,0.0832828738085245,0.956666666666667
"unequal",100,12,0.8,"Renegotiation/Other",2.19656944485357,1.84176988980272,0.354799555050853,2.02205182007939,0.98
"unequal",100,12,0.8,"Substantive Comprehensive",1.86287907106938,1.78019864682698,0.0826804242424039,0.924214638605894,0.95
"unequal",100,12,0.8,"Substantive Partial",0.878584336505255,0.880258346236464,-0.0016740097312088,0.0825131793119962,0.94
"unequal",100,20,0,"Ceasefire",0.889502179054747,0.878779998657556,0.0107221803971912,0.0568002439738981,0.976666666666667
"unequal",100,20,0,"Implementation",1.1305368182592,1.11457613965712,0.0159606786020798,0.0816118946342506,0.926666666666667
"unequal",100,20,0,"Pre-negotiation",0.967725625821946,0.954553437609444,0.0131721882125022,0.0597409459182941,0.936666666666667
"unequal",100,20,0,"Renegotiation/Other",1.89787217140693,1.84176988980272,0.056102281604215,0.328087898692351,0.963333333333333
"unequal",100,20,0,"Substantive Comprehensive",1.82130302950061,1.78019864682698,0.0411043826736308,0.23598049600048,0.946666666666667
"unequal",100,20,0,"Substantive Partial",0.89229988907797,0.880258346236464,0.0120415428415062,0.0564568343437955,0.943333333333333
"unequal",100,20,0.25,"Ceasefire",0.880893328095534,0.878779998657556,0.00211332943797837,0.0670890708182727,0.926666666666667
"unequal",100,20,0.25,"Implementation",1.10316173281398,1.11457613965712,-0.011414406843141,0.0749956335523124,0.953333333333333
"unequal",100,20,0.25,"Pre-negotiation",0.954758881830787,0.954553437609444,0.000205444221343347,0.0593655628414848,0.943333333333333
"unequal",100,20,0.25,"Renegotiation/Other",1.91746491665644,1.84176988980272,0.0756950268537193,0.371710979506734,0.956666666666667
"unequal",100,20,0.25,"Substantive Comprehensive",1.8072464265874,1.78019864682698,0.027047779760424,0.228350680238461,0.956666666666667
"unequal",100,20,0.25,"Substantive Partial",0.878711832437845,0.880258346236464,-0.00154651379861878,0.0553474795876077,0.943333333333333
"unequal",100,20,0.52,"Ceasefire",0.877641593271146,0.878779998657556,-0.00113840538641005,0.0646689486822698,0.96
"unequal",100,20,0.52,"Implementation",1.11552922253549,1.11457613965712,0.000953082878368352,0.083276847326984,0.96
"unequal",100,20,0.52,"Pre-negotiation",0.957688139337614,0.954553437609444,0.00313470172817022,0.067215246531286,0.933333333333333
"unequal",100,20,0.52,"Renegotiation/Other",1.91087198181205,1.84176988980272,0.0691020920093298,0.387633933594026,0.953333333333333
"unequal",100,20,0.52,"Substantive Comprehensive",1.82477839932091,1.78019864682698,0.044579752493931,0.244776901367093,0.956666666666667
"unequal",100,20,0.52,"Substantive Partial",0.880566880006052,0.880258346236464,0.000308533769587483,0.0631417102767936,0.933333333333333
"unequal",100,20,0.8,"Ceasefire",0.879584289872641,0.878779998657556,0.000804291215085469,0.0728206772801648,0.933333333333333
"unequal",100,20,0.8,"Implementation",1.12091903262831,1.11457613965712,0.00634289297118735,0.0943357250097053,0.933333333333333
"unequal",100,20,0.8,"Pre-negotiation",0.957423465464699,0.954553437609444,0.00287002785525492,0.0674859554429502,0.946666666666667
"unequal",100,20,0.8,"Renegotiation/Other",1.9058517407978,1.84176988980272,0.0640818509950882,0.408589350723897,0.953333333333333
"unequal",100,20,0.8,"Substantive Comprehensive",1.81797478564775,1.78019864682698,0.0377761388207689,0.268829461324466,0.943333333333333
"unequal",100,20,0.8,"Substantive Partial",0.88287856506515,0.880258346236464,0.00262021882868544,0.0626330932702667,0.953333333333333
"unequal",184,8,0,"Ceasefire",0.889872311771397,0.878779998657556,0.0110923131138414,0.0720127680052468,0.94
"unequal",184,8,0,"Implementation",1.12924349551503,1.11457613965712,0.0146673558579043,0.0941064174968859,0.943333333333333
"unequal",184,8,0,"Pre-negotiation",0.967924049967124,0.954553437609444,0.0133706123576805,0.0677759552181465,0.936666666666667
"unequal",184,8,0,"Renegotiation/Other",2.06297116518124,1.84176988980272,0.221201275378519,1.44742662325559,0.953333333333333
"unequal",184,8,0,"Substantive Comprehensive",1.82131588846572,1.78019864682698,0.0411172416387395,0.250469979141169,0.976666666666667
"unequal",184,8,0,"Substantive Partial",0.889609921149219,0.880258346236464,0.00935157491275522,0.0651345361710514,0.936666666666667
"unequal",184,8,0.25,"Ceasefire",0.878309227731078,0.878779998657556,-0.000470770926477635,0.0748642747958341,0.936666666666667
"unequal",184,8,0.25,"Implementation",1.11732186712215,1.11457613965712,0.00274572746502567,0.0909370624209532,0.96
"unequal",184,8,0.25,"Pre-negotiation",0.958784175481472,0.954553437609444,0.00423073787202877,0.0699546722961577,0.946666666666667
"unequal",184,8,0.25,"Renegotiation/Other",1.99378773788073,1.84176988980272,0.152017848078011,1.20974102911093,0.973333333333333
"unequal",184,8,0.25,"Substantive Comprehensive",1.80757437139535,1.78019864682698,0.0273757245683719,0.251718308171804,0.96
"unequal",184,8,0.25,"Substantive Partial",0.875560093496024,0.880258346236464,-0.00469825274043992,0.0643953179284237,0.956666666666667
"unequal",184,8,0.52,"Ceasefire",0.87771985980756,0.878779998657556,-0.00106013884999615,0.0747517579099766,0.96
"unequal",184,8,0.52,"Implementation",1.11988977189393,1.11457613965712,0.00531363223680166,0.100378373757495,0.946666666666667
"unequal",184,8,0.52,"Pre-negotiation",0.948505391195729,0.954553437609444,-0.00604804641371468,0.0732972594159336,0.94
"unequal",184,8,0.52,"Renegotiation/Other",1.95664595772341,1.84176988980272,0.114876067920698,0.898333474887748,0.956666666666667
"unequal",184,8,0.52,"Substantive Comprehensive",1.83580516772888,1.78019864682698,0.0556065209019047,0.290766181331095,0.943333333333333
"unequal",184,8,0.52,"Substantive Partial",0.884449489083498,0.880258346236464,0.0041911428470334,0.0692058746871055,0.94
"unequal",184,8,0.8,"Ceasefire",0.880368948613022,0.878779998657556,0.00158894995546634,0.0788194060758707,0.94
"unequal",184,8,0.8,"Implementation",1.13131503399051,1.11457613965712,0.0167388943333836,0.115446000961906,0.92
"unequal",184,8,0.8,"Pre-negotiation",0.954145440809674,0.954553437609444,-0.000407996799770058,0.0758978907519637,0.943333333333333
"unequal",184,8,0.8,"Renegotiation/Other",2.12536561455929,1.84176988980272,0.283595724756573,1.66738262216677,0.983333333333333
"unequal",184,8,0.8,"Substantive Comprehensive",1.82427218875132,1.78019864682698,0.0440735419243413,0.287648441075819,0.953333333333333
"unequal",184,8,0.8,"Substantive Partial",0.878701981156062,0.880258346236464,-0.00155636508040237,0.0674573249392082,0.956666666666667
"unequal",184,12,0,"Ceasefire",0.89397166823946,0.878779998657556,0.0151916695819042,0.058654170830837,0.943333333333333
