"baseline_design","n_processes","mean_length","beta_true","origin_stage","mean_eta_hat","eta_true","bias_eta","rmse_eta","coverage_eta"
"unequal",184,12,0,"Implementation",1.11866010894037,1.11457613965712,0.0040839692832473,0.0768244357248297,0.943333333333333
"unequal",184,12,0,"Pre-negotiation",0.963111923209478,0.954553437609444,0.00855848560003406,0.054810747472068,0.966666666666667
"unequal",184,12,0,"Renegotiation/Other",1.91032355142246,1.84176988980272,0.0685536616197403,0.338462370981302,0.956666666666667
"unequal",184,12,0,"Substantive Comprehensive",1.80977576330481,1.78019864682698,0.0295771164778307,0.207582393201543,0.966666666666667
"unequal",184,12,0,"Substantive Partial",0.888780852696074,0.880258346236464,0.00852250645961009,0.0539984087240737,0.933333333333333
"unequal",184,12,0.25,"Ceasefire",0.880412292283789,0.878779998657556,0.00163229362623312,0.0601700564583165,0.946666666666667
"unequal",184,12,0.25,"Implementation",1.11429268572442,1.11457613965712,-0.000283453932701828,0.0736877050323515,0.96
"unequal",184,12,0.25,"Pre-negotiation",0.95823970657776,0.954553437609444,0.0036862689683159,0.0542689651467926,0.953333333333333
"unequal",184,12,0.25,"Renegotiation/Other",1.88016002384338,1.84176988980272,0.0383901340406667,0.322894619802201,0.966666666666667
"unequal",184,12,0.25,"Substantive Comprehensive",1.8178307539228,1.78019864682698,0.0376321070958228,0.212074149994837,0.946666666666667
"unequal",184,12,0.25,"Substantive Partial",0.875275862609801,0.880258346236464,-0.00498248362666332,0.0501677107082518,0.97
"unequal",184,12,0.52,"Ceasefire",0.875362594465972,0.878779998657556,-0.00341740419158435,0.0638540922368057,0.946666666666667
"unequal",184,12,0.52,"Implementation",1.12124635326621,1.11457613965712,0.00667021360909078,0.0809886034027375,0.943333333333333
"unequal",184,12,0.52,"Pre-negotiation",0.952097838125519,0.954553437609444,-0.00245559948392433,0.0570490326578727,0.956666666666667
"unequal",184,12,0.52,"Renegotiation/Other",1.94872062585568,1.84176988980272,0.106950736052966,0.368201838094364,0.96
"unequal",184,12,0.52,"Substantive Comprehensive",1.77893219971554,1.78019864682698,-0.00126644711143436,0.205832149239973,0.95
"unequal",184,12,0.52,"Substantive Partial",0.877715986351336,0.880258346236464,-0.00254235988512826,0.0519560059949473,0.953333333333333
"unequal",184,12,0.8,"Ceasefire",0.885450929571246,0.878779998657556,0.00667093091369027,0.0634602332349583,0.953333333333333
"unequal",184,12,0.8,"Implementation",1.12176493177811,1.11457613965712,0.00718879212098592,0.0901780828743907,0.923333333333333
"unequal",184,12,0.8,"Pre-negotiation",0.952655367954793,0.954553437609444,-0.0018980696546507,0.0625607457807985,0.963333333333333
"unequal",184,12,0.8,"Renegotiation/Other",1.92927660130207,1.84176988980272,0.0875067114993499,0.374597055251158,0.96
"unequal",184,12,0.8,"Substantive Comprehensive",1.79544058877732,1.78019864682698,0.0152419419503403,0.217575571419133,0.956666666666667
"unequal",184,12,0.8,"Substantive Partial",0.886581895531964,0.880258346236464,0.00632354929549934,0.0551914937912601,0.96
"unequal",184,20,0,"Ceasefire",0.892935997040817,0.878779998657556,0.0141559983832615,0.0478816730830039,0.933333333333333
"unequal",184,20,0,"Implementation",1.12538109467146,1.11457613965712,0.0108049550143401,0.064327010061783,0.903333333333333
"unequal",184,20,0,"Pre-negotiation",0.958329407063198,0.954553437609444,0.00377596945375445,0.0418189380426162,0.963333333333333
"unequal",184,20,0,"Renegotiation/Other",1.89165823708066,1.84176988980272,0.0498883472779408,0.259212668703211,0.936666666666667
"unequal",184,20,0,"Substantive Comprehensive",1.78874438445853,1.78019864682698,0.0085457376315497,0.148842378600743,0.963333333333333
"unequal",184,20,0,"Substantive Partial",0.888097042599108,0.880258346236464,0.00783869636264412,0.038961336695983,0.976666666666667
"unequal",184,20,0.25,"Ceasefire",0.877006121519497,0.878779998657556,-0.00177387713805883,0.0433742086632822,0.966666666666667
"unequal",184,20,0.25,"Implementation",1.11401407762294,1.11457613965712,-0.000562062034181756,0.0620046915125506,0.933333333333333
"unequal",184,20,0.25,"Pre-negotiation",0.955681910359164,0.954553437609444,0.00112847274972061,0.0460382398798648,0.926666666666667
"unequal",184,20,0.25,"Renegotiation/Other",1.85701333368537,1.84176988980272,0.0152434438826555,0.221713081042961,0.97
"unequal",184,20,0.25,"Substantive Comprehensive",1.796514509572,1.78019864682698,0.01631586274502,0.161955516984543,0.956666666666667
"unequal",184,20,0.25,"Substantive Partial",0.883297859964371,0.880258346236464,0.00303951372790712,0.0412336518194937,0.95
"unequal",184,20,0.52,"Ceasefire",0.873657714906284,0.878779998657556,-0.00512228375127156,0.0482881083421684,0.943333333333333
"unequal",184,20,0.52,"Implementation",1.11239616074735,1.11457613965712,-0.00217997890977578,0.0579012740337387,0.953333333333333
"unequal",184,20,0.52,"Pre-negotiation",0.955656601112104,0.954553437609444,0.00110316350266062,0.0462207992267644,0.946666666666667
"unequal",184,20,0.52,"Renegotiation/Other",1.85904360703868,1.84176988980272,0.0172737172359663,0.246585730724851,0.956666666666667
"unequal",184,20,0.52,"Substantive Comprehensive",1.79707630603632,1.78019864682698,0.0168776592093375,0.172882101454139,0.933333333333333
"unequal",184,20,0.52,"Substantive Partial",0.877301993674281,0.880258346236464,-0.00295635256218377,0.0457194287025815,0.94
"unequal",184,20,0.8,"Ceasefire",0.884061876008093,0.878779998657556,0.00528187735053744,0.0551923601045818,0.926666666666667
"unequal",184,20,0.8,"Implementation",1.12250084226505,1.11457613965712,0.00792470260792208,0.0653757811672358,0.943333333333333
"unequal",184,20,0.8,"Pre-negotiation",0.953128768328457,0.954553437609444,-0.0014246692809865,0.0526154950732237,0.916666666666667
"unequal",184,20,0.8,"Renegotiation/Other",1.89824672809555,1.84176988980272,0.0564768382928372,0.288098561063363,0.953333333333333
"unequal",184,20,0.8,"Substantive Comprehensive",1.81162506134897,1.78019864682698,0.0314264145219932,0.167920641787156,0.963333333333333
"unequal",184,20,0.8,"Substantive Partial",0.883904222383112,0.880258346236464,0.00364587614664737,0.0456371067708645,0.956666666666667
"unequal",300,8,0,"Ceasefire",0.888939735916962,0.878779998657556,0.0101597372594059,0.054789628211924,0.96
"unequal",300,8,0,"Implementation",1.12517163341333,1.11457613965712,0.0105954937562072,0.0722018881198123,0.953333333333333
"unequal",300,8,0,"Pre-negotiation",0.964802032051801,0.954553437609444,0.0102485944423577,0.0516991615755893,0.956666666666667
"unequal",300,8,0,"Renegotiation/Other",1.94556377886733,1.84176988980272,0.103793889064618,0.348186897918095,0.936666666666667
"unequal",300,8,0,"Substantive Comprehensive",1.82349105677973,1.78019864682698,0.0432924099527512,0.193618132209736,0.956666666666667
"unequal",300,8,0,"Substantive Partial",0.889542916572972,0.880258346236464,0.00928457033650796,0.049631387162815,0.943333333333333
"unequal",300,8,0.25,"Ceasefire",0.878298413189478,0.878779998657556,-0.000481585468077939,0.0580030310301603,0.96
"unequal",300,8,0.25,"Implementation",1.11100280921915,1.11457613965712,-0.0035733304379737,0.0774373205160879,0.933333333333333
"unequal",300,8,0.25,"Pre-negotiation",0.953721379787129,0.954553437609444,-0.000832057822315142,0.0506777156748167,0.956666666666667
"unequal",300,8,0.25,"Renegotiation/Other",1.90406688509569,1.84176988980272,0.062296995292974,0.336904282404585,0.956666666666667
"unequal",300,8,0.25,"Substantive Comprehensive",1.79763194012281,1.78019864682698,0.017433293295831,0.197305611411824,0.963333333333333
"unequal",300,8,0.25,"Substantive Partial",0.882134167750667,0.880258346236464,0.00187582151420241,0.0533309145021325,0.95
"unequal",300,8,0.52,"Ceasefire",0.881933137797502,0.878779998657556,0.00315313913994641,0.0595268619985511,0.946666666666667
"unequal",300,8,0.52,"Implementation",1.12091923635374,1.11457613965712,0.00634309669661274,0.0771177495604576,0.953333333333333
"unequal",300,8,0.52,"Pre-negotiation",0.953774818791273,0.954553437609444,-0.00077861881817109,0.0531605561607237,0.95
"unequal",300,8,0.52,"Renegotiation/Other",1.91306310748696,1.84176988980272,0.071293217684247,0.333100067798361,0.976666666666667
"unequal",300,8,0.52,"Substantive Comprehensive",1.81331722084686,1.78019864682698,0.0331185740198775,0.211141578408252,0.95
"unequal",300,8,0.52,"Substantive Partial",0.886077145542402,0.880258346236464,0.00581879930593808,0.0565060189759928,0.94
"unequal",300,8,0.8,"Ceasefire",0.878986195164414,0.878779998657556,0.000206196506858092,0.0578832806066738,0.956666666666667
"unequal",300,8,0.8,"Implementation",1.1242002515117,1.11457613965712,0.00962411185457829,0.0840471362808898,0.94
"unequal",300,8,0.8,"Pre-negotiation",0.951414787170371,0.954553437609444,-0.00313865043907306,0.0602484840435819,0.936666666666667
"unequal",300,8,0.8,"Renegotiation/Other",1.92479988040085,1.84176988980272,0.0830299905981347,0.388289750622885,0.933333333333333
"unequal",300,8,0.8,"Substantive Comprehensive",1.79617939417695,1.78019864682698,0.0159807473499754,0.214755906456284,0.943333333333333
"unequal",300,8,0.8,"Substantive Partial",0.880606141697876,0.880258346236464,0.000347795461411693,0.0599212276841691,0.926666666666667
"unequal",300,12,0,"Ceasefire",0.882628146455504,0.878779998657556,0.00384814779794821,0.041345594697363,0.966666666666667
"unequal",300,12,0,"Implementation",1.12420095226861,1.11457613965712,0.00962481261148541,0.0595678973516914,0.95
"unequal",300,12,0,"Pre-negotiation",0.966895972320924,0.954553437609444,0.0123425347114805,0.0408283387612456,0.956666666666667
"unequal",300,12,0,"Renegotiation/Other",1.9136810703575,1.84176988980272,0.0719111805547877,0.26148267054767,0.93
"unequal",300,12,0,"Substantive Comprehensive",1.78582427942637,1.78019864682698,0.00562563259939081,0.159872629481202,0.966666666666667
"unequal",300,12,0,"Substantive Partial",0.887931392770073,0.880258346236464,0.00767304653360892,0.0416811385742129,0.94
"unequal",300,12,0.25,"Ceasefire",0.874767350951479,0.878779998657556,-0.00401264770607671,0.0458099652431526,0.943333333333333
"unequal",300,12,0.25,"Implementation",1.1148145631529,1.11457613965712,0.000238423495778692,0.05978360728195,0.943333333333333
"unequal",300,12,0.25,"Pre-negotiation",0.952480298513916,0.954553437609444,-0.00207313909552734,0.042455260561433,0.953333333333333
"unequal",300,12,0.25,"Renegotiation/Other",1.89283798509544,1.84176988980272,0.0510680952927206,0.255586530824672,0.956666666666667
"unequal",300,12,0.25,"Substantive Comprehensive",1.78948230738323,1.78019864682698,0.00928366055625126,0.166850885578823,0.936666666666667
"unequal",300,12,0.25,"Substantive Partial",0.881247924812962,0.880258346236464,0.000989578576497406,0.0476490771028804,0.926666666666667
"unequal",300,12,0.52,"Ceasefire",0.88259053894198,0.878779998657556,0.00381054028442428,0.0499372758149066,0.946666666666667
"unequal",300,12,0.52,"Implementation",1.11706283807091,1.11457613965712,0.00248669841378215,0.0604604575909429,0.956666666666667
"unequal",300,12,0.52,"Pre-negotiation",0.957619379709647,0.954553437609444,0.00306594210020297,0.043729763262318,0.956666666666667
"unequal",300,12,0.52,"Renegotiation/Other",1.8821717456314,1.84176988980272,0.0404018558286831,0.252083948240926,0.946666666666667
"unequal",300,12,0.52,"Substantive Comprehensive",1.79634109036885,1.78019864682698,0.0161424435418745,0.166382856800004,0.946666666666667
"unequal",300,12,0.52,"Substantive Partial",0.879184053825578,0.880258346236464,-0.00107429241088587,0.0449731766685839,0.933333333333333
"unequal",300,12,0.8,"Ceasefire",0.878846103446697,0.878779998657556,6.61047891413417e-05,0.0488239161500653,0.956666666666667
"unequal",300,12,0.8,"Implementation",1.12026323190489,1.11457613965712,0.00568709224777094,0.0690798622576359,0.936666666666667
"unequal",300,12,0.8,"Pre-negotiation",0.953295297691029,0.954553437609444,-0.00125813991841497,0.0484252047007427,0.943333333333333
"unequal",300,12,0.8,"Renegotiation/Other",1.86719937428399,1.84176988980272,0.0254294844812723,0.295624549152185,0.943333333333333
"unequal",300,12,0.8,"Substantive Comprehensive",1.80389981523276,1.78019864682698,0.0237011684057783,0.182507401432981,0.93
"unequal",300,12,0.8,"Substantive Partial",0.879651235268431,0.880258346236464,-0.000607110968033012,0.0468231941400331,0.95
"unequal",300,20,0,"Ceasefire",0.88560476800173,0.878779998657556,0.0068247693441739,0.0358614326580507,0.936666666666667
"unequal",300,20,0,"Implementation",1.12139158528647,1.11457613965712,0.00681544562934655,0.0446126519718534,0.963333333333333
"unequal",300,20,0,"Pre-negotiation",0.96074920260303,0.954553437609444,0.00619576499358614,0.0323658780372346,0.97
"unequal",300,20,0,"Renegotiation/Other",1.8578909003778,1.84176988980272,0.0161210105750875,0.18092722352157,0.956666666666667
"unequal",300,20,0,"Substantive Comprehensive",1.79607353725192,1.78019864682698,0.0158748904249405,0.122573353047131,0.943333333333333
"unequal",300,20,0,"Substantive Partial",0.883225325104262,0.880258346236464,0.0029669788677974,0.0337359161349835,0.933333333333333
"unequal",300,20,0.25,"Ceasefire",0.88040768099504,0.878779998657556,0.00162768233748388,0.0354734241218272,0.963333333333333
"unequal",300,20,0.25,"Implementation",1.1150696237804,1.11457613965712,0.000493484123273125,0.046462050705814,0.943333333333333
"unequal",300,20,0.25,"Pre-negotiation",0.955980531154297,0.954553437609444,0.00142709354485375,0.0347966623402624,0.956666666666667
"unequal",300,20,0.25,"Renegotiation/Other",1.85089474470483,1.84176988980272,0.00912485490211287,0.174299398715663,0.946666666666667
"unequal",300,20,0.25,"Substantive Comprehensive",1.79115378356157,1.78019864682698,0.0109551367345926,0.124188402256007,0.953333333333333
"unequal",300,20,0.25,"Substantive Partial",0.881512096072977,0.880258346236464,0.00125374983651251,0.033046804968627,0.953333333333333
"unequal",300,20,0.52,"Ceasefire",0.877996329630699,0.878779998657556,-0.000783669026857257,0.0393939491958429,0.93
"unequal",300,20,0.52,"Implementation",1.11716952056597,1.11457613965712,0.00259338090884243,0.0516527501377022,0.933333333333333
"unequal",300,20,0.52,"Pre-negotiation",0.955581453383183,0.954553437609444,0.00102801577373903,0.0358126373108133,0.963333333333333
"unequal",300,20,0.52,"Renegotiation/Other",1.87085767346444,1.84176988980272,0.0290877836617273,0.197619374692692,0.95
"unequal",300,20,0.52,"Substantive Comprehensive",1.79074920304827,1.78019864682698,0.0105505562212928,0.131720956388442,0.946666666666667
"unequal",300,20,0.52,"Substantive Partial",0.878066633255458,0.880258346236464,-0.00219171298100587,0.0348678475750121,0.936666666666667
"unequal",300,20,0.8,"Ceasefire",0.875699669998936,0.878779998657556,-0.00308032865861956,0.0380965733652397,0.943333333333333
"unequal",300,20,0.8,"Implementation",1.10813831490459,1.11457613965712,-0.00643782475253757,0.0475370965604692,0.97
"unequal",300,20,0.8,"Pre-negotiation",0.952134136257781,0.954553437609444,-0.0024193013516626,0.0369998163052755,0.976666666666667
"unequal",300,20,0.8,"Renegotiation/Other",1.8822552311711,1.84176988980272,0.0404853413683796,0.229949149497546,0.946666666666667
"unequal",300,20,0.8,"Substantive Comprehensive",1.79020643028663,1.78019864682698,0.0100077834596509,0.139432671277446,0.963333333333333
"unequal",300,20,0.8,"Substantive Partial",0.880025293913422,0.880258346236464,-0.000233052323041894,0.03778827658384,0.936666666666667
"unequal",500,8,0,"Ceasefire",0.888006674167122,0.878779998657556,0.00922667550956651,0.0445546962981081,0.936666666666667
"unequal",500,8,0,"Implementation",1.11863107243355,1.11457613965712,0.00405493277642242,0.0568919625281715,0.953333333333333
"unequal",500,8,0,"Pre-negotiation",0.961767081429543,0.954553437609444,0.00721364382009922,0.041591502029035,0.94
"unequal",500,8,0,"Renegotiation/Other",1.89312813754049,1.84176988980272,0.0513582477377711,0.238360886207202,0.943333333333333
"unequal",500,8,0,"Substantive Comprehensive",1.80753450260378,1.78019864682698,0.0273358557768032,0.155560087988934,0.94
"unequal",500,8,0,"Substantive Partial",0.889586175849699,0.880258346236464,0.00932782961323507,0.0400425984487599,0.946666666666667
"unequal",500,8,0.25,"Ceasefire",0.880439265215158,0.878779998657556,0.0016592665576021,0.0424583310796751,0.96
"unequal",500,8,0.25,"Implementation",1.1212950654737,1.11457613965712,0.00671892581657974,0.0586986203052184,0.96
"unequal",500,8,0.25,"Pre-negotiation",0.956612248437548,0.954553437609444,0.00205881082810407,0.0398654503552139,0.953333333333333
"unequal",500,8,0.25,"Renegotiation/Other",1.86424518033655,1.84176988980272,0.0224752905338389,0.223181878227375,0.96
"unequal",500,8,0.25,"Substantive Comprehensive",1.81193410847235,1.78019864682698,0.031735461645373,0.160550454377657,0.943333333333333
"unequal",500,8,0.25,"Substantive Partial",0.8788539425244,0.880258346236464,-0.00140440371206461,0.0389611156155526,0.94
"unequal",500,8,0.52,"Ceasefire",0.880026234957498,0.878779998657556,0.00124623629994208,0.0449609877166658,0.946666666666667
"unequal",500,8,0.52,"Implementation",1.11709613665825,1.11457613965712,0.00251999700112135,0.0611395525314951,0.93
"unequal",500,8,0.52,"Pre-negotiation",0.957146948960614,0.954553437609444,0.00259351135117031,0.0397992077881319,0.98
"unequal",500,8,0.52,"Renegotiation/Other",1.89264034997163,1.84176988980272,0.0508704601689163,0.243981127149172,0.966666666666667
"unequal",500,8,0.52,"Substantive Comprehensive",1.81061838053322,1.78019864682698,0.0304197337062425,0.170271434445608,0.91
"unequal",500,8,0.52,"Substantive Partial",0.880498761530538,0.880258346236464,0.000240415294074018,0.0406007836954217,0.946666666666667
"unequal",500,8,0.8,"Ceasefire",0.882187308093307,0.878779998657556,0.00340730943575105,0.0462150539950157,0.95
"unequal",500,8,0.8,"Implementation",1.11459395531785,1.11457613965712,1.78156607237034e-05,0.0608401853220892,0.936666666666667
"unequal",500,8,0.8,"Pre-negotiation",0.953676455469459,0.954553437609444,-0.000876982139984303,0.043993736521298,0.946666666666667
"unequal",500,8,0.8,"Renegotiation/Other",1.88657884535829,1.84176988980272,0.0448089555555787,0.271949811220736,0.956666666666667
"unequal",500,8,0.8,"Substantive Comprehensive",1.79583152112718,1.78019864682698,0.0156328743001988,0.161582904364624,0.966666666666667
"unequal",500,8,0.8,"Substantive Partial",0.882054201195065,0.880258346236464,0.00179585495860027,0.0438873812256826,0.94
"unequal",500,12,0,"Ceasefire",0.885533679860109,0.878779998657556,0.00675368120255281,0.0341221651420134,0.953333333333333
"unequal",500,12,0,"Implementation",1.11960597391989,1.11457613965712,0.00502983426276942,0.0450637175978733,0.943333333333333
"unequal",500,12,0,"Pre-negotiation",0.958370731922507,0.954553437609444,0.003817294313063,0.0321126589501215,0.95
"unequal",500,12,0,"Renegotiation/Other",1.86960769140821,1.84176988980272,0.0278378016054923,0.171857972451165,0.963333333333333
"unequal",500,12,0,"Substantive Comprehensive",1.79859653245244,1.78019864682698,0.0183978856254657,0.118314492603436,0.963333333333333
"unequal",500,12,0,"Substantive Partial",0.886232263067524,0.880258346236464,0.00597391683105956,0.0295576495273255,0.96
"unequal",500,12,0.25,"Ceasefire",0.878541341610012,0.878779998657556,-0.000238657047544107,0.0362740560982924,0.96
"unequal",500,12,0.25,"Implementation",1.11574079969583,1.11457613965712,0.00116466003870901,0.049246660848362,0.93
"unequal",500,12,0.25,"Pre-negotiation",0.952694936773046,0.954553437609444,-0.0018585008363978,0.034433276484848,0.963333333333333
"unequal",500,12,0.25,"Renegotiation/Other",1.88882316000859,1.84176988980272,0.0470532702058786,0.201464860827638,0.943333333333333
"unequal",500,12,0.25,"Substantive Comprehensive",1.78684669330721,1.78019864682698,0.0066480464802313,0.126921292050855,0.94
"unequal",500,12,0.25,"Substantive Partial",0.879797908688134,0.880258346236464,-0.000460437548330129,0.0321250522114464,0.956666666666667
"unequal",500,12,0.52,"Ceasefire",0.875578047415559,0.878779998657556,-0.00320195124199661,0.0393138055652897,0.936666666666667
"unequal",500,12,0.52,"Implementation",1.10928001164259,1.11457613965712,-0.00529612801452974,0.0485312623749853,0.956666666666667
"unequal",500,12,0.52,"Pre-negotiation",0.952432655641537,0.954553437609444,-0.00212078196790636,0.0382258070257276,0.926666666666667
"unequal",500,12,0.52,"Renegotiation/Other",1.87126892488819,1.84176988980272,0.0294990350854729,0.205405822500701,0.953333333333333
"unequal",500,12,0.52,"Substantive Comprehensive",1.79782682876894,1.78019864682698,0.0176281819419658,0.12483271060076,0.956666666666667
"unequal",500,12,0.52,"Substantive Partial",0.877547986192463,0.880258346236464,-0.00271036004400107,0.0340399510670428,0.96
"unequal",500,12,0.8,"Ceasefire",0.879033769382758,0.878779998657556,0.000253770725202016,0.0414867965514987,0.936666666666667
"unequal",500,12,0.8,"Implementation",1.11423711558511,1.11457613965712,-0.00033902407201815,0.0518433765624215,0.946666666666667
"unequal",500,12,0.8,"Pre-negotiation",0.952098654909393,0.954553437609444,-0.00245478270005093,0.036862035281609,0.953333333333333
"unequal",500,12,0.8,"Renegotiation/Other",1.8567815758298,1.84176988980272,0.01501168602708,0.209127975995622,0.936666666666667
"unequal",500,12,0.8,"Substantive Comprehensive",1.8072528946046,1.78019864682698,0.0270542477776182,0.142305558173966,0.95
"unequal",500,12,0.8,"Substantive Partial",0.880770109072005,0.880258346236464,0.00051176283554114,0.035778979370013,0.96
"unequal",500,20,0,"Ceasefire",0.88345188063857,0.878779998657556,0.00467188198101367,0.0257230663587344,0.95
"unequal",500,20,0,"Implementation",1.11806407217975,1.11457613965712,0.0034879325226308,0.0345550809315643,0.943333333333333
"unequal",500,20,0,"Pre-negotiation",0.95687591966382,0.954553437609444,0.00232248205437625,0.0256579264669469,0.953333333333333
"unequal",500,20,0,"Renegotiation/Other",1.85946710378053,1.84176988980272,0.0176972139778141,0.150006815399263,0.95
"unequal",500,20,0,"Substantive Comprehensive",1.77986761179141,1.78019864682698,-0.000331035035571712,0.0937349724687999,0.946666666666667
"unequal",500,20,0,"Substantive Partial",0.884603985890212,0.880258346236464,0.00434563965374813,0.0236288630903812,0.963333333333333
"unequal",500,20,0.25,"Ceasefire",0.881755315494191,0.878779998657556,0.00297531683663528,0.0278031691021221,0.95
"unequal",500,20,0.25,"Implementation",1.11825485499496,1.11457613965712,0.00367871533783303,0.0340538724441128,0.953333333333333
"unequal",500,20,0.25,"Pre-negotiation",0.953021670832971,0.954553437609444,-0.00153176677647246,0.0273198667477062,0.936666666666667
"unequal",500,20,0.25,"Renegotiation/Other",1.84072308935525,1.84176988980272,-0.00104680044746796,0.136774348581899,0.973333333333333
"unequal",500,20,0.25,"Substantive Comprehensive",1.78493290520494,1.78019864682698,0.00473425837795736,0.102497477213936,0.94
"unequal",500,20,0.25,"Substantive Partial",0.881458294271648,0.880258346236464,0.00119994803518331,0.0264471364948735,0.943333333333333
"unequal",500,20,0.52,"Ceasefire",0.879131196123598,0.878779998657556,0.000351197466042544,0.0278488459159171,0.953333333333333
"unequal",500,20,0.52,"Implementation",1.11594508934388,1.11457613965712,0.00136894968675853,0.0353301252819472,0.953333333333333
"unequal",500,20,0.52,"Pre-negotiation",0.954583716496127,0.954553437609444,3.02788866834562e-05,0.0279625658461878,0.956666666666667
"unequal",500,20,0.52,"Renegotiation/Other",1.84531041309485,1.84176988980272,0.00354052329212927,0.143737675566556,0.946666666666667
"unequal",500,20,0.52,"Substantive Comprehensive",1.80172307858686,1.78019864682698,0.0215244317598855,0.112763386248951,0.916666666666667
"unequal",500,20,0.52,"Substantive Partial",0.880348187101735,0.880258346236464,8.98408652706865e-05,0.0272903366896681,0.943333333333333
"unequal",500,20,0.8,"Ceasefire",0.880196491615094,0.878779998657556,0.00141649295753786,0.0318546803540084,0.946666666666667
"unequal",500,20,0.8,"Implementation",1.1174521993833,1.11457613965712,0.00287605972617792,0.0406569458916237,0.926666666666667
"unequal",500,20,0.8,"Pre-negotiation",0.956891615089689,0.954553437609444,0.00233817748024526,0.0299986156565521,0.953333333333333
"unequal",500,20,0.8,"Renegotiation/Other",1.86712022151519,1.84176988980272,0.0253503317124751,0.166228996980592,0.956666666666667
"unequal",500,20,0.8,"Substantive Comprehensive",1.77802014886637,1.78019864682698,-0.00217849796060435,0.107616196657611,0.936666666666667
"unequal",500,20,0.8,"Substantive Partial",0.879723989437169,0.880258346236464,-0.000534356799294891,0.0281633809514185,0.95
